1,4.378819880095337
2,4.658525502271289
3,5.740040167410722
4,2.569200080693636
5,4.225579891788016
6,3.4848622108108445
7,4.069894241970399
8,4.137647784137611
9,3.542121693642277
10,4.059905304200318
11,3.245601489771997
12,5.467916733982445
13,4.983020522264648
14,5.5468955406102864
15,5.653253265573179
16,3.308957661560969
17,4.220345966846551
18,4.143467631155847
19,4.4953027592308255
20,3.9809058255317264
21,5.861581637747621
22,3.4750328336193355
23,4.880627875674658
24,3.80218990766268
25,4.090641050975909
26,3.315623788543398
27,3.756967819486979
28,3.645450299053377
29,1.547083493752853
30,5.5578735580686
31,4.997173080019077
32,5.173751465233743
33,3.6206590962432648
34,4.304233573938761
35,3.125917527425116
36,4.638581827510329
37,3.5553952560465163
38,2.742184586633055
39,2.137264337237377
40,5.438752987914792
41,3.7345329274813293
42,5.369774560326274
43,2.178186357665763
44,5.616319399855312
45,3.1433906752892558
46,2.7820840571750853
47,3.717096237013659
48,4.361714285607804
49,4.992771434570311
50,5.049461875740929
51,3.357857147058799
52,1.3205035445785418
53,3.3035249561837943
54,3.4625688246292725
55,4.488384136813344
56,4.586840196871084
57,5.0372870349780285
58,5.378846571017482
59,4.524790920118303
60,4.91851692933305
61,5.888936584669315
62,5.5142549597162915
63,2.280891610910553
64,4.80654903205713
65,2.9501210061861203
66,4.636733759689025
67,4.135624337585271
68,4.401089345932415
69,3.716724875949422
70,4.529187219099265
71,4.912806808745897
72,3.4818661642239426
73,4.471506065423088
74,5.212919977306742
75,3.2360218180529157
76,3.5398370596960693
77,4.077001473725448
78,3.01020587031425
79,3.183664950552113
80,3.407758829777353
81,4.076488021011692
82,2.5777458755290326
83,2.912313920618945
84,5.397357295571187
85,5.44818780629855
86,6.234039850897405
87,3.8094197096114693
88,4.77831638940648
89,5.481487524657906
90,4.035931298189691
91,4.101040730913017
92,2.3206718960187716
93,5.482778549400927
94,4.093157671666186
95,5.675161460679648
96,4.811594600600383
97,4.108171984808279
98,4.091342361411088
99,3.3293133017239427
100,4.9616822101137075
101,3.4425832095932356
102,3.0361752372084836
103,3.329742149867168
104,5.098223430412377
105,4.767732918216903
106,4.231529890179395
107,5.523376276152507
108,5.465556323899527
109,5.1893395835387
110,2.860334948789478
111,4.405696341325605
112,4.389888653084371
113,3.4234836084364435
114,2.782607550386703
115,5.613199319578894
116,3.8409263951411297
117,2.6510842366304477
118,2.457408588224928
119,5.0393135483746345
120,4.040972943261729
121,4.52951324700339
122,2.483110668554648
123,4.717523796838421
124,1.040893910491616
125,4.5685727694870195
126,6.290838069554823
127,4.451577678842819
128,5.8600493105631735
129,2.00261198968081
130,5.685680546977438
131,3.942780585071468
132,3.6113960685014703
133,3.7402387767595027
134,3.487588106685436
135,2.182109217230128
136,1.8839986965182414
137,2.463948531906685
138,5.938563216349821
139,4.4784768542179085
140,4.426638820394209
141,3.273598485032646
142,4.203215943449755
143,3.2126952410493805
144,3.6582892770323605
145,5.017782826776624
146,4.1803307596282275
147,3.8566840420857664
148,1.5310319139534556
149,4.888392045187316
150,3.658646965882003
151,4.523892070222495
152,6.871665828854834
153,3.3941102188286294
154,4.2321180223688755
155,5.850188559909956
156,3.880154212185784
157,2.663436273548216
158,3.7490895093368755
159,3.3678602722616477
160,3.7139827745524783
161,4.247125487310322
162,2.88101942560504
163,4.609029215430644
164,4.095103949110195
165,3.190794027054964
166,2.2214377657553674
167,2.3502043295731108
168,3.3647943186371068
169,5.807600838740999
170,3.2717245540466893
171,2.273044457814459
172,3.0586822330718575
173,3.5161240413409587
174,2.689270707088915
175,3.4634197869262717
176,4.152921905667162
177,2.201985735152888
178,4.131964587122592
179,3.884315145769981
180,2.593218361285686
181,4.66644880872763
182,3.8149599120876707
183,4.9800998770498195
184,5.70488017335886
185,5.452063514185405
186,3.8061604877747848
187,4.045638291743716
188,3.9277474106451775
189,4.7122961374784165
190,4.494276216269955
191,3.7282326744648144
192,3.688583943212161
193,2.440131723632933
194,2.974092409944964
195,3.297250953211761
196,2.992593538942601
197,4.084550444860124
198,5.847663112604484
199,2.7657210214220482
200,3.1774169117700444
201,3.6425038941639056
202,3.8908285242360985
203,4.8459302023725455
204,3.3426789430900916
205,4.265274262278271
206,3.3344939170491457
207,3.8927950722235556
208,4.15049355129214
209,3.9154894412812915
210,4.739220920631982
211,5.455360097945906
212,4.654707147621219
213,4.249088897808004
214,4.945126274299192
215,3.614165185904276
216,3.536831509645486
217,3.0726274687999875
218,5.02698221793005
219,4.60277664600391
220,4.570308726487418
221,5.256912916976121
222,4.446519865857569
223,3.208717437861835
224,5.176498586889367
225,3.507208270705713
226,5.040619355675418
227,5.215676383721475
228,2.239884762606331
229,3.901330371862348
230,4.107427364320342
231,3.734743163983882
232,3.1427174117272485
233,3.599358045246705
234,5.067790534389985
235,1.7357172198167325
236,3.8945056684735007
237,4.497616222640766
238,3.8330766413142827
239,4.60921997891413
240,4.687358395569767
241,4.5323820111279955
242,4.05215440914034
243,4.140782713769796
244,4.373202821757427
245,4.852640256012522
246,2.899379076974493
247,3.0343578166365175
248,3.4916836947846606
249,5.332613536790332
250,5.421698844210674
251,2.323565103879271
252,2.343913897180316
253,2.9999529635078943
254,4.92305091375589
255,3.7680611290797437
256,2.3132752168079924
257,4.061501029501277
258,3.0476282423410535
259,3.9203365141759345
260,2.1734226139762822
261,4.801033324859429
262,4.453937143624102
263,4.07170487396719
264,5.087394668519064
265,4.705502417613026
266,5.530838093121137
267,2.671507285043668
268,3.4279086902153297
269,3.953024930358337
270,2.848290234907412
271,5.864551271510061
272,1.9020982988779767
273,3.3221567503593636
274,2.860525806523305
275,4.302135822599983
276,5.189763866012055
277,4.735215802566205
278,3.2094651877835063
279,2.613193437959394
280,4.551333327224138
281,5.3722875670078825
282,3.20245784020971
283,4.145018534129039
284,4.176899946215718
285,3.8619503523728023
286,3.5201802994854736
287,4.617504986441125
288,2.9141729066180853
289,3.8947358779863386
290,3.441988037268115
291,3.7211023652793758
292,4.8131201662733165
293,3.919990616829431
294,3.393653590748584
295,3.341256642970093
296,3.834150240613807
297,3.4711945040207066
298,4.14373152112785
299,3.081028722202299
300,3.0351304299037793
301,3.5726858508812125
302,4.6006435138442425
303,2.8868674186854797
304,4.13756698311008
305,3.190402954047147
306,4.705087025268273
307,3.039469383571825
308,6.7854094578829605
309,2.9254584483128334
310,5.089320892368574
311,2.999000408157391
312,2.0784937146403557
313,1.9061207212917055
314,4.214352134164454
315,3.337472128450504
316,2.957151905711403
317,2.7697243352675107
318,4.443715005669789
319,3.7419931249817218
320,4.02630458227271
321,3.376103091915452
322,5.234997099683441
323,4.05173291915275
324,3.1963528214644334
325,4.627786819351491
326,6.00830420167623
327,5.947580768322987
328,3.7428736060920693
329,4.1908864888394035
330,4.855192905794547
331,3.260113833422098
332,4.272445197000326
333,5.800560612942395
334,2.778583614986196
335,3.152500109301678
336,3.5220446179255025
337,2.440561995628574
338,3.855072271743627
339,4.121502115602132
340,3.706729534311732
341,3.736437776743739
342,3.984831512641677
343,2.8058521534570176
344,3.129003152329391
345,2.9108299585163193
346,3.7738862837610334
347,3.535145731437199
348,3.2353450094669594
349,2.167543854280515
350,3.337075905071199
351,3.2407070675267975
352,6.228667117859862
353,5.50414613552972
354,2.668070582095672
355,4.192024402729175
356,3.9927416385430785
357,3.5453455239639857
358,5.113759529334133
359,4.297749093233026
360,3.4560059022994385
361,5.151363981998926
362,3.772556843435191
363,2.6250066871671045
364,4.126850311411863
365,3.563462084995361
366,2.31559017483973
367,4.814014695161803
368,4.118338859365954
369,1.876741634763396
370,3.6481871425013477
371,2.7516826721128558
372,5.174850716205496
373,2.6751484885403682
374,3.7519432797039682
375,5.4239995036833
376,5.365767569102422
377,5.554325226880838
378,4.140355444793741
379,4.159768874321006
380,4.055557334540397
381,5.153817920900719
382,3.0465125124358927
383,4.423989766574175
384,4.255707912294892
385,3.5718081076943418
386,2.59660148097373
387,4.490093097441402
388,3.8917477286465365
389,4.601256721145616
390,4.567660494863822
391,3.2590150119849532
392,3.8142110967503284
393,4.461104909356889
394,3.2685823285215383
395,3.217392544451924
396,3.73938589819051
397,4.080139547224517
398,2.978557418835691
399,2.165934346073865
400,2.6024415415923987
401,4.482780391093648
402,4.7787562924028215
403,3.6678869972009216
404,4.85156054125362
405,3.84964883614962
406,5.6211869382273445
407,4.675637049916263
408,5.82660124778703
409,3.0867036515288193
410,4.0866842882471435
411,4.006282285343886
412,2.777968789998038
413,4.514606782419788
414,2.6744111812126183
415,3.9038491709891554
416,2.0838760458569925
417,5.022060604364082
418,4.569520459144217
419,3.4656413618006847
420,4.551061431337054
421,4.684393560351481
422,4.330985781183703
423,4.236049363849723
424,3.621337896440191
425,2.006584106732031
426,4.052017838716164
427,4.151587056448866
428,3.2732235640447174
429,3.699503988286116
430,4.501595077114794
431,4.003293480748257
432,3.0847317052036267
433,3.8934551079573834
434,3.556413687261638
435,2.16994591685228
436,5.217089463990826
437,1.7660535789830245
438,3.4224209619020822
439,3.1235197677502304
440,4.552128470298062
441,2.902964036781893
442,5.963262064596137
443,2.9438550559163765
444,3.3136491892791984
445,4.700079507341717
446,4.362267119554683
447,4.901278708372288
448,3.9163875732515883
449,4.668678546825438
450,4.792687004948287
451,3.8053050236913406
452,5.314599847352665
453,3.749345984272944
454,4.1204541846154425
455,3.542025108157089
456,4.145208916044198
457,3.392521474685869
458,2.6047395091586427
459,3.031251828962972
460,2.238354155671571
461,4.609549361266137
462,4.563556230485766
463,1.4659164816972226
464,3.9690753264458256
465,3.6956305413158854
466,5.8242621742517295
467,3.5436058793730347
468,2.809319046100536
469,4.119763542614883
470,3.00756777978304
471,4.869950441349623
472,3.7056539069659067
473,4.917230549457913
474,5.5396112170474785
475,3.4481448881694967
476,3.3977372684418423
477,4.826004005401665
478,3.3701747323614915
479,3.226747013641808
480,2.6929567750795003
481,3.7688127296223595
482,4.388188304843089
483,4.701451673675441
484,5.244752479949274
485,4.229835978044143
486,3.714146644748973
487,3.9185119084811957
488,3.608123406931037
489,4.188844830155035
490,4.660368072565179
491,4.395449465893378
492,3.449228896965138
493,5.443498588082603
494,5.315200052175321
495,3.1667256387373506
496,5.325299369484558
497,6.132428809879018
498,5.618539763256067
499,2.7781228366645383
500,3.373831642240018
501,3.426019180656602
502,3.1971826489163595
503,2.4004007213359486
504,2.88394063307743
505,6.309820726633479
506,2.227933242809862
507,3.6731747971013577
508,3.068615728428603
509,4.847197389041618
510,6.020425724040834
511,4.097670898078832
512,5.419278446503894
513,4.891363407932458
514,4.5874431373670195
515,3.8343529616700427
516,4.784527241982076
517,4.683419776343963
518,2.47356839748896
519,4.911302160261709
520,5.023842956991258
521,3.284902125445336
522,5.577640546129977
523,4.309061762080749
524,3.4413255986108098
525,2.5708089294438743
526,3.3191008605704186
527,4.252717716912891
528,3.213935636982896
529,3.9513451532926416
530,4.32933124342816
531,3.4673697211035464
532,2.530056644098551
533,4.353570083939381
534,2.539193095530746
535,5.1891841291521885
536,3.6709809849748662
537,3.1996752830315036
538,3.1972451122069168
539,5.866226384717232
540,4.431376547466591
541,4.694049254393558
542,2.567356851522222
543,4.808936231078208
544,4.282587599273855
545,5.042100412683916
546,2.874946379071912
547,5.268798076321478
548,5.503320640781512
549,3.5691193584395307
550,1.9550925251606546
551,2.676009344472723
552,4.1680391097789915
553,3.360456701236328
554,3.688779148942556
555,4.833549737655084
556,3.345751346220799
557,3.437449345734311
558,4.276013202238801
559,4.595043798915359
560,4.0947892143133595
561,3.7579637003261266
562,4.450496166227529
563,1.6357224491946183
564,2.7090921888898363
565,4.290420950600223
566,3.0177429576452903
567,4.213212857560027
568,5.307584218905908
569,3.033488025654398
570,5.6788914666440595
571,4.066570213617423
572,5.324804057867907
573,3.703973429750983
574,4.121885096435081
575,3.2935310680615655
576,4.327218382050328
577,2.2514302533693122
578,3.5904004771644242
579,4.3443628985419895
580,2.992761223120672
581,2.524963037668449
582,3.019218327809438
583,4.387414177350705
584,3.6359531504082345
585,4.518565361969092
586,4.410900981619446
587,5.631156317374646
